timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1608200140229,9,HTTP Request mid,200,OK,Thread Group 2 2-60,bin,true,,1031745,133,60,150,http://192.168.56.101/cassiopea_mid.jpg,2,0,1
1608200141069,2,HTTP Request small,200,OK,Thread Group 1 1-4,bin,true,,152918,133,30,150,http://192.168.56.101/jupiter_small.jpg,1,0,0
1608200141095,58,HTTP Request mid,200,OK,Thread Group 1 1-30,bin,true,,1031745,133,30,150,http://192.168.56.101/cassiopea_mid.jpg,6,0,1
1608200141071,90,HTTP Request big,200,OK,Thread Group 1 1-20,bin,true,,2962330,133,30,150,http://192.168.56.101/andromeda_big.jpg,3,0,3
1608200141119,79,HTTP Request big,200,OK,Thread Group 1 1-6,bin,true,,2962330,133,30,150,http://192.168.56.101/andromeda_big.jpg,14,0,1
1608200141197,3,HTTP Request small,200,OK,Thread Group 2 2-8,bin,true,,152918,133,60,150,http://192.168.56.101/jupiter_small.jpg,2,0,1
1608200141198,4,HTTP Request small,200,OK,Thread Group 2 2-27,bin,true,,152918,133,60,150,http://192.168.56.101/jupiter_small.jpg,3,0,0
1608200141235,18,HTTP Request mid,200,OK,Thread Group 1 1-9,bin,true,,1031745,133,30,150,http://192.168.56.101/cassiopea_mid.jpg,4,0,2
1608200141263,23,HTTP Request mid,200,OK,Thread Group 3 3-8,bin,true,,1031745,133,60,150,http://192.168.56.101/cassiopea_mid.jpg,4,0,2
1608200141247,61,HTTP Request big,200,OK,Thread Group 3 3-22,bin,true,,2962330,133,60,150,http://192.168.56.101/andromeda_big.jpg,6,0,3
1608200142211,5,HTTP Request small,200,OK,Thread Group 3 3-3,bin,true,,152918,133,60,150,http://192.168.56.101/jupiter_small.jpg,3,0,2
1608200142280,5,HTTP Request small,200,OK,Thread Group 3 3-61,bin,true,,152918,133,60,150,http://192.168.56.101/jupiter_small.jpg,4,0,2
1608200142580,28,HTTP Request small,200,OK,Thread Group 1 1-14,bin,true,,152918,133,30,149,http://192.168.56.101/jupiter_small.jpg,15,0,2
1608200142569,82,HTTP Request mid,200,OK,Thread Group 1 1-3,bin,true,,1031745,133,30,149,http://192.168.56.101/cassiopea_mid.jpg,11,0,5
1608200142567,99,HTTP Request mid,200,OK,Thread Group 1 1-1,bin,true,,1031745,133,30,149,http://192.168.56.101/cassiopea_mid.jpg,5,0,2
1608200142575,119,HTTP Request big,200,OK,Thread Group 1 1-21,bin,true,,2962330,133,30,149,http://192.168.56.101/andromeda_big.jpg,17,0,2
1608200142570,141,HTTP Request big,200,OK,Thread Group 1 1-2,bin,true,,2962330,133,30,149,http://192.168.56.101/andromeda_big.jpg,3,0,1
1608200143230,38,HTTP Request big,200,OK,Thread Group 2 2-41,bin,true,,2962330,133,60,149,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200144086,66,HTTP Request big,200,OK,Thread Group 1 1-22,bin,true,,2962330,133,30,149,http://192.168.56.101/andromeda_big.jpg,4,0,2
1608200144274,30,HTTP Request mid,200,OK,Thread Group 3 3-37,bin,true,,1031745,133,59,149,http://192.168.56.101/cassiopea_mid.jpg,3,0,1
1608200144264,52,HTTP Request big,200,OK,Thread Group 3 3-5,bin,true,,2962330,133,58,148,http://192.168.56.101/andromeda_big.jpg,3,0,1
1608200144576,8,HTTP Request small,200,OK,Thread Group 1 1-15,bin,true,,152918,133,30,148,http://192.168.56.101/jupiter_small.jpg,5,0,3
1608200144590,16,HTTP Request mid,200,OK,Thread Group 1 1-10,bin,true,,1031745,133,30,148,http://192.168.56.101/cassiopea_mid.jpg,3,0,2
1608200145069,36,HTTP Request big,200,OK,Thread Group 1 1-7,bin,true,,2962330,133,30,148,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200145213,3,HTTP Request small,200,OK,Thread Group 3 3-62,bin,true,,152918,133,59,149,http://192.168.56.101/jupiter_small.jpg,2,0,1
1608200145585,29,HTTP Request big,200,OK,Thread Group 1 1-23,bin,true,,2962330,133,30,148,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200146089,49,HTTP Request big,200,OK,Thread Group 2 2-42,bin,true,,2962330,133,60,148,http://192.168.56.101/andromeda_big.jpg,4,0,2
1608200146182,30,HTTP Request small,200,OK,Thread Group 2 2-28,bin,true,,152918,133,60,148,http://192.168.56.101/jupiter_small.jpg,15,0,2
1608200147073,6,HTTP Request small,200,OK,Thread Group 1 1-16,bin,true,,152918,133,30,148,http://192.168.56.101/jupiter_small.jpg,5,0,4
1608200147089,59,HTTP Request big,200,OK,Thread Group 1 1-24,bin,true,,2962330,133,30,148,http://192.168.56.101/andromeda_big.jpg,8,0,5
1608200147154,27,HTTP Request mid,200,OK,Thread Group 2 2-19,bin,true,,1031745,133,60,148,http://192.168.56.101/cassiopea_mid.jpg,10,0,2
1608200147580,10,HTTP Request small,200,OK,Thread Group 1 1-5,bin,true,,152918,133,30,148,http://192.168.56.101/jupiter_small.jpg,9,0,1
1608200147578,28,HTTP Request mid,200,OK,Thread Group 1 1-11,bin,true,,1031745,133,30,148,http://192.168.56.101/cassiopea_mid.jpg,4,0,2
1608200148214,15,HTTP Request small,200,OK,Thread Group 3 3-63,bin,true,,152918,133,59,149,http://192.168.56.101/jupiter_small.jpg,7,0,2
1608200148595,55,HTTP Request big,200,OK,Thread Group 1 1-25,bin,true,,2962330,133,30,148,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200149078,9,HTTP Request small,200,OK,Thread Group 1 1-17,bin,true,,152918,133,30,148,http://192.168.56.101/jupiter_small.jpg,3,0,2
1608200149178,52,HTTP Request big,200,OK,Thread Group 2 2-43,bin,true,,2962330,133,60,148,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200149240,41,HTTP Request mid,200,OK,Thread Group 3 3-38,bin,true,,1031745,133,58,148,http://192.168.56.101/cassiopea_mid.jpg,4,0,2
1608200150097,70,HTTP Request big,200,OK,Thread Group 1 1-26,bin,true,,2962330,133,30,147,http://192.168.56.101/andromeda_big.jpg,6,0,2
1608200150208,6,HTTP Request small,200,OK,Thread Group 2 2-29,bin,true,,152918,133,60,147,http://192.168.56.101/jupiter_small.jpg,3,0,1
1608200150205,49,HTTP Request big,200,OK,Thread Group 3 3-23,bin,true,,2962330,133,57,147,http://192.168.56.101/andromeda_big.jpg,1,0,0
1608200150248,56,HTTP Request big,200,OK,Thread Group 2 2-13,bin,true,,2962330,133,60,146,http://192.168.56.101/andromeda_big.jpg,6,0,3
1608200151072,7,HTTP Request small,200,OK,Thread Group 1 1-18,bin,true,,152918,133,30,146,http://192.168.56.101/jupiter_small.jpg,5,0,3
1608200151071,54,HTTP Request big,200,OK,Thread Group 1 1-8,bin,true,,2962330,133,30,146,http://192.168.56.101/andromeda_big.jpg,8,0,3
1608200151127,20,HTTP Request mid,200,OK,Thread Group 2 2-6,bin,true,,1031745,133,60,146,http://192.168.56.101/cassiopea_mid.jpg,2,0,1
1608200151117,48,HTTP Request big,200,OK,Thread Group 2 2-4,bin,true,,2962330,133,60,146,http://192.168.56.101/andromeda_big.jpg,8,0,3
1608200151232,14,HTTP Request small,200,OK,Thread Group 3 3-14,bin,true,,152918,133,56,146,http://192.168.56.101/jupiter_small.jpg,7,0,4
1608200151212,49,HTTP Request mid,200,OK,Thread Group 3 3-2,bin,true,,1031745,133,55,145,http://192.168.56.101/cassiopea_mid.jpg,3,0,1
1608200151278,3,HTTP Request small,200,OK,Thread Group 3 3-64,bin,true,,152918,133,56,146,http://192.168.56.101/jupiter_small.jpg,2,0,1
1608200151591,45,HTTP Request mid,200,OK,Thread Group 1 1-12,bin,true,,1031745,133,30,145,http://192.168.56.101/cassiopea_mid.jpg,9,0,4
1608200151601,51,HTTP Request big,200,OK,Thread Group 1 1-27,bin,true,,2962330,133,30,145,http://192.168.56.101/andromeda_big.jpg,3,0,1
1608200152229,26,HTTP Request big,200,OK,Thread Group 2 2-44,bin,true,,2962330,133,60,145,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200153122,9,HTTP Request small,200,OK,Thread Group 2 2-9,bin,true,,152918,133,60,145,http://192.168.56.101/jupiter_small.jpg,7,0,4
1608200153096,47,HTTP Request big,200,OK,Thread Group 1 1-28,bin,true,,2962330,133,30,145,http://192.168.56.101/andromeda_big.jpg,1,0,1
1608200153192,16,HTTP Request mid,200,OK,Thread Group 2 2-20,bin,true,,1031745,133,60,145,http://192.168.56.101/cassiopea_mid.jpg,13,0,1
1608200153574,11,HTTP Request small,200,OK,Thread Group 1 1-19,bin,true,,152918,133,30,145,http://192.168.56.101/jupiter_small.jpg,6,0,2
1608200154216,42,HTTP Request mid,200,OK,Thread Group 3 3-39,bin,true,,1031745,133,55,145,http://192.168.56.101/cassiopea_mid.jpg,10,0,4
1608200154277,3,HTTP Request small,200,OK,Thread Group 3 3-65,bin,true,,152918,133,55,145,http://192.168.56.101/jupiter_small.jpg,2,0,1
1608200154579,11,HTTP Request mid,200,OK,Thread Group 1 1-13,bin,true,,1031745,133,30,144,http://192.168.56.101/cassiopea_mid.jpg,1,0,0
1608200154600,36,HTTP Request big,200,OK,Thread Group 1 1-29,bin,true,,2962330,133,30,144,http://192.168.56.101/andromeda_big.jpg,1,0,1
1608200155233,5,HTTP Request small,200,OK,Thread Group 2 2-30,bin,true,,152918,133,60,144,http://192.168.56.101/jupiter_small.jpg,3,0,1
1608200155228,39,HTTP Request big,200,OK,Thread Group 2 2-45,bin,true,,2962330,133,60,144,http://192.168.56.101/andromeda_big.jpg,4,0,2
1608200156071,4,HTTP Request small,200,OK,Thread Group 1 1-20,bin,true,,152918,133,30,144,http://192.168.56.101/jupiter_small.jpg,3,0,1
1608200156069,16,HTTP Request mid,200,OK,Thread Group 1 1-4,bin,true,,1031745,133,30,144,http://192.168.56.101/cassiopea_mid.jpg,4,0,2
1608200156120,14,HTTP Request small,200,OK,Thread Group 1 1-6,bin,true,,152918,133,30,144,http://192.168.56.101/jupiter_small.jpg,10,0,4
1608200156094,53,HTTP Request big,200,OK,Thread Group 1 1-30,bin,true,,2962330,133,30,144,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200156231,29,HTTP Request big,200,OK,Thread Group 1 1-9,bin,true,,2962330,133,30,144,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200157212,5,HTTP Request small,200,OK,Thread Group 3 3-66,bin,true,,152918,133,55,145,http://192.168.56.101/jupiter_small.jpg,3,0,0
1608200157568,10,HTTP Request small,200,OK,Thread Group 1 1-2,bin,true,,152918,133,30,144,http://192.168.56.101/jupiter_small.jpg,8,0,1
1608200157575,9,HTTP Request small,200,OK,Thread Group 1 1-21,bin,true,,152918,133,30,144,http://192.168.56.101/jupiter_small.jpg,7,0,2
1608200157580,30,HTTP Request mid,200,OK,Thread Group 1 1-14,bin,true,,1031745,133,30,144,http://192.168.56.101/cassiopea_mid.jpg,17,0,2
1608200157568,81,HTTP Request big,200,OK,Thread Group 1 1-3,bin,true,,2962330,133,30,144,http://192.168.56.101/andromeda_big.jpg,5,0,1
1608200157567,86,HTTP Request big,200,OK,Thread Group 1 1-1,bin,true,,2962330,133,30,144,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200158178,41,HTTP Request big,200,OK,Thread Group 2 2-46,bin,true,,2962330,133,60,144,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200159085,15,HTTP Request small,200,OK,Thread Group 1 1-22,bin,true,,152918,133,30,144,http://192.168.56.101/jupiter_small.jpg,6,0,2
1608200159180,5,HTTP Request small,200,OK,Thread Group 2 2-31,bin,true,,152918,133,60,144,http://192.168.56.101/jupiter_small.jpg,3,0,1
1608200159207,26,HTTP Request mid,200,OK,Thread Group 2 2-2,bin,true,,1031745,133,60,144,http://192.168.56.101/cassiopea_mid.jpg,3,0,1
1608200159206,47,HTTP Request big,200,OK,Thread Group 2 2-14,bin,true,,2962330,133,60,144,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200159273,76,HTTP Request mid,200,OK,Thread Group 3 3-40,bin,true,,1031745,133,54,144,http://192.168.56.101/cassiopea_mid.jpg,7,0,3
1608200159267,108,HTTP Request big,200,OK,Thread Group 3 3-24,bin,true,,2962330,133,53,143,http://192.168.56.101/andromeda_big.jpg,4,0,2
1608200159576,17,HTTP Request mid,200,OK,Thread Group 1 1-15,bin,true,,1031745,133,30,142,http://192.168.56.101/cassiopea_mid.jpg,1,0,0
1608200159590,58,HTTP Request big,200,OK,Thread Group 1 1-10,bin,true,,2962330,133,30,142,http://192.168.56.101/andromeda_big.jpg,4,0,2
1608200160068,4,HTTP Request small,200,OK,Thread Group 1 1-7,bin,true,,152918,133,30,142,http://192.168.56.101/jupiter_small.jpg,3,0,2
1608200160211,8,HTTP Request small,200,OK,Thread Group 3 3-67,bin,true,,152918,133,53,143,http://192.168.56.101/jupiter_small.jpg,4,0,2
1608200160584,3,HTTP Request small,200,OK,Thread Group 1 1-23,bin,true,,152918,133,30,142,http://192.168.56.101/jupiter_small.jpg,2,0,1
1608200161177,43,HTTP Request big,200,OK,Thread Group 2 2-47,bin,true,,2962330,133,60,142,http://192.168.56.101/andromeda_big.jpg,4,0,3
1608200161222,4,HTTP Request small,200,OK,Thread Group 2 2-3,bin,true,,152918,133,60,142,http://192.168.56.101/jupiter_small.jpg,3,0,1
1608200161245,13,HTTP Request mid,200,OK,Thread Group 2 2-21,bin,true,,1031745,133,60,142,http://192.168.56.101/cassiopea_mid.jpg,2,0,1
1608200162090,15,HTTP Request small,200,OK,Thread Group 1 1-24,bin,true,,152918,133,30,142,http://192.168.56.101/jupiter_small.jpg,4,0,2
1608200162073,32,HTTP Request mid,200,OK,Thread Group 1 1-16,bin,true,,1031745,133,30,142,http://192.168.56.101/cassiopea_mid.jpg,4,0,2
1608200162580,29,HTTP Request mid,200,OK,Thread Group 1 1-5,bin,true,,1031745,133,30,142,http://192.168.56.101/cassiopea_mid.jpg,9,0,2
1608200162577,98,HTTP Request big,200,OK,Thread Group 1 1-11,bin,true,,2962330,133,30,142,http://192.168.56.101/andromeda_big.jpg,5,0,2
1608200163279,4,HTTP Request small,200,OK,Thread Group 3 3-68,bin,true,,152918,133,53,143,http://192.168.56.101/jupiter_small.jpg,2,0,1
1608200163596,6,HTTP Request small,200,OK,Thread Group 1 1-25,bin,true,,152918,133,30,142,http://192.168.56.101/jupiter_small.jpg,3,0,1
1608200164079,13,HTTP Request mid,200,OK,Thread Group 1 1-17,bin,true,,1031745,133,30,142,http://192.168.56.101/cassiopea_mid.jpg,2,0,1
1608200164181,10,HTTP Request small,200,OK,Thread Group 2 2-32,bin,true,,152918,133,60,142,http://192.168.56.101/jupiter_small.jpg,4,0,2
1608200164206,6,HTTP Request small,200,OK,Thread Group 3 3-15,bin,true,,152918,133,52,142,http://192.168.56.101/jupiter_small.jpg,2,0,1
1608200164210,13,HTTP Request small,200,OK,Thread Group 3 3-1,bin,true,,152918,133,51,141,http://192.168.56.101/jupiter_small.jpg,10,0,7
1608200164232,75,HTTP Request big,200,OK,Thread Group 2 2-48,bin,true,,2962330,133,60,140,http://192.168.56.101/andromeda_big.jpg,7,0,4
1608200164272,49,HTTP Request mid,200,OK,Thread Group 3 3-41,bin,true,,1031745,133,50,140,http://192.168.56.101/cassiopea_mid.jpg,16,0,9
1608200165097,6,HTTP Request small,200,OK,Thread Group 1 1-26,bin,true,,152918,133,30,139,http://192.168.56.101/jupiter_small.jpg,4,0,3
1608200166071,2,HTTP Request small,200,OK,Thread Group 1 1-8,bin,true,,152918,133,30,139,http://192.168.56.101/jupiter_small.jpg,1,0,1
1608200166073,21,HTTP Request mid,200,OK,Thread Group 1 1-18,bin,true,,1031745,133,30,139,http://192.168.56.101/cassiopea_mid.jpg,3,0,0
1608200166211,15,HTTP Request mid,200,OK,Thread Group 3 3-9,bin,true,,1031745,133,49,139,http://192.168.56.101/cassiopea_mid.jpg,3,0,1
1608200166281,17,HTTP Request small,200,OK,Thread Group 3 3-69,bin,true,,152918,133,49,139,http://192.168.56.101/jupiter_small.jpg,12,0,1
1608200166270,49,HTTP Request big,200,OK,Thread Group 3 3-25,bin,true,,2962330,133,48,138,http://192.168.56.101/andromeda_big.jpg,2,0,1
1608200166600,35,HTTP Request small,200,OK,Thread Group 1 1-27,bin,true,,152918,133,30,137,http://192.168.56.101/jupiter_small.jpg,29,0,2
1608200166591,65,HTTP Request big,200,OK,Thread Group 1 1-12,bin,true,,2962330,133,30,137,http://192.168.56.101/andromeda_big.jpg,3,0,1
1608200167228,43,HTTP Request big,200,OK,Thread Group 2 2-49,bin,true,,2962330,133,60,137,http://192.168.56.101/andromeda_big.jpg,3,0,2
1608200168097,9,HTTP Request small,200,OK,Thread Group 1 1-28,bin,true,,152918,133,30,137,http://192.168.56.101/jupiter_small.jpg,4,0,3
1608200168233,6,HTTP Request small,200,OK,Thread Group 2 2-33,bin,true,,152918,133,60,137,http://192.168.56.101/jupiter_small.jpg,3,0,1
1608200168243,20,HTTP Request mid,200,OK,Thread Group 2 2-22,bin,true,,1031745,133,60,137,http://192.168.56.101/cassiopea_mid.jpg,6,0,3
1608200168575,29,HTTP Request mid,200,OK,Thread Group 1 1-19,bin,true,,1031745,133,30,137,http://192.168.56.101/cassiopea_mid.jpg,5,0,2
1608200169117,3,HTTP Request small,200,OK,Thread Group 2 2-10,bin,true,,152918,133,60,137,http://192.168.56.101/jupiter_small.jpg,2,0,1
1608200169133,51,HTTP Request big,200,OK,Thread Group 2 2-15,bin,true,,2962330,133,60,137,http://192.168.56.101/andromeda_big.jpg,1,0,1
1608200169220,8,HTTP Request small,200,OK,Thread Group 3 3-70,bin,true,,152918,133,48,138,http://192.168.56.101/jupiter_small.jpg,6,0,4
1608200169217,53,HTTP Request mid,200,OK,Thread Group 3 3-42,bin,true,,1031745,133,47,137,http://192.168.56.101/cassiopea_mid.jpg,6,0,1
1608200169601,12,HTTP Request small,200,OK,Thread Group 1 1-29,bin,true,,152918,133,30,136,http://192.168.56.101/jupiter_small.jpg,7,0,2
1608200169579,46,HTTP Request big,200,OK,Thread Group 1 1-13,bin,true,,2962330,133,30,136,http://192.168.56.101/andromeda_big.jpg,4,0,1
1608200170176,50,HTTP Request big,200,OK,Thread Group 2 2-50,bin,true,,2962330,133,60,136,http://192.168.56.101/andromeda_big.jpg,4,0,3
1608200171095,19,HTTP Request small,200,OK,Thread Group 1 1-30,bin,true,,152918,133,30,136,http://192.168.56.101/jupiter_small.jpg,15,0,4
1608200171070,63,HTTP Request mid,200,OK,Thread Group 1 1-20,bin,true,,1031745,133,30,136,http://192.168.56.101/cassiopea_mid.jpg,5,0,1
1608200171118,30,HTTP Request mid,200,OK,Thread Group 1 1-6,bin,true,,1031745,133,30,136,http://192.168.56.101/cassiopea_mid.jpg,5,0,1
1608200171069,88,HTTP Request big,200,OK,Thread Group 1 1-4,bin,true,,2962330,133,30,136,http://192.168.56.101/andromeda_big.jpg,1,0,0
1608200171230,7,HTTP Request small,200,OK,Thread Group 1 1-9,bin,true,,152918,133,30,136,http://192.168.56.101/jupiter_small.jpg,5,0,2
1608200172209,5,HTTP Request small,200,OK,Thread Group 3 3-71,bin,true,,152918,133,47,137,http://192.168.56.101/jupiter_small.jpg,4,0,2
1608200172567,47,HTTP Request small,200,OK,Thread Group 1 1-1,bin,true,,152918,133,30,136,http://192.168.56.101/jupiter_small.jpg,4,0,2
1608200172578,42,HTTP Request mid,200,OK,Thread Group 1 1-21,bin,true,,1031745,133,30,136,http://192.168.56.101/cassiopea_mid.jpg,6,0,2
1608200172568,57,HTTP Request mid,200,OK,Thread Group 1 1-2,bin,true,,1031745,133,30,136,http://192.168.56.101/cassiopea_mid.jpg,8,0,2
1608200172569,56,HTTP Request small,200,OK,Thread Group 1 1-3,bin,true,,152918,133,30,136,http://192.168.56.101/jupiter_small.jpg,32,0,1
1608200172580,98,HTTP Request big,200,OK,Thread Group 1 1-14,bin,true,,2962330,133,30,136,http://192.168.56.101/andromeda_big.jpg,29,0,2
1608200173176,44,HTTP Request big,200,OK,Thread Group 2 2-51,bin,true,,2962330,133,60,136,http://192.168.56.101/andromeda_big.jpg,3,0,1
1608200173235,3,HTTP Request small,200,OK,Thread Group 2 2-34,bin,true,,152918,133,60,136,http://192.168.56.101/jupiter_small.jpg,1,0,0
1608200174085,16,HTTP Request mid,200,OK,Thread Group 1 1-22,bin,true,,1031745,133,30,136,http://192.168.56.101/cassiopea_mid.jpg,2,0,1
1608200174176,24,HTTP Request mid,200,OK,Thread Group 2 2-7,bin,true,,1031745,133,60,136,http://192.168.56.101/cassiopea_mid.jpg,2,0,1
1608200174177,37,HTTP Request mid,200,OK,Thread Group 2 2-23,bin,true,,1031745,133,60,136,http://192.168.56.101/cassiopea_mid.jpg,23,0,1
1608200174216,17,HTTP Request mid,200,OK,Thread Group 3 3-43,bin,true,,1031745,133,46,136,http://192.168.56.101/cassiopea_mid.jpg,2,0,2
1608200174590,22,HTTP Request small,200,OK,Thread Group 1 1-10,bin,true,,152918,133,30,135,http://192.168.56.101/jupiter_small.jpg,15,0,6
1608200174575,76,HTTP Request big,200,OK,Thread Group 1 1-15,bin,true,,2962330,133,30,135,http://192.168.56.101/andromeda_big.jpg,5,0,3
1608200175069,28,HTTP Request mid,200,OK,Thread Group 1 1-7,bin,true,,1031745,133,30,135,http://192.168.56.101/cassiopea_mid.jpg,5,0,4
1608200175208,44,HTTP Request big,200,OK,Thread Group 3 3-26,bin,true,,2962330,133,45,135,http://192.168.56.101/andromeda_big.jpg,6,0,4
1608200175278,10,HTTP Request small,200,OK,Thread Group 3 3-72,bin,true,,152918,133,45,135,http://192.168.56.101/jupiter_small.jpg,5,0,2
1608200175585,29,HTTP Request mid,200,OK,Thread Group 1 1-23,bin,true,,1031745,133,30,134,http://192.168.56.101/cassiopea_mid.jpg,4,0,2
1608200176227,61,HTTP Request big,200,OK,Thread Group 2 2-52,bin,true,,2962330,133,60,134,http://192.168.56.101/andromeda_big.jpg,4,0,1
1608200177090,61,HTTP Request mid,200,OK,Thread Group 1 1-24,bin,true,,1031745,133,30,134,http://192.168.56.101/cassiopea_mid.jpg,3,0,1
1608200177072,113,HTTP Request big,200,OK,Thread Group 1 1-16,bin,true,,2962330,133,30,134,http://192.168.56.101/andromeda_big.jpg,5,0,2
1608200177184,7,HTTP Request small,200,OK,Thread Group 2 2-35,bin,true,,152918,133,60,134,http://192.168.56.101/jupiter_small.jpg,4,0,2
1608200177578,13,HTTP Request small,200,OK,Thread Group 1 1-11,bin,true,,152918,133,30,134,http://192.168.56.101/jupiter_small.jpg,7,0,6
1608200177580,84,HTTP Request big,200,OK,Thread Group 1 1-5,bin,true,,2962330,133,30,134,http://192.168.56.101/andromeda_big.jpg,8,0,4
1608200178282,11,HTTP Request small,200,OK,Thread Group 3 3-73,bin,true,,152918,133,45,135,http://192.168.56.101/jupiter_small.jpg,8,0,4
1608200178594,12,HTTP Request mid,200,OK,Thread Group 1 1-25,bin,true,,1031745,133,30,134,http://192.168.56.101/cassiopea_mid.jpg,2,0,1
1608200179079,34,HTTP Request big,200,OK,Thread Group 1 1-17,bin,true,,2962330,133,30,134,http://192.168.56.101/andromeda_big.jpg,1,0,1
1608200179228,39,HTTP Request big,200,OK,Thread Group 2 2-53,bin,true,,2962330,133,60,134,http://192.168.56.101/andromeda_big.jpg,1,0,1
1608200179255,14,HTTP Request small,200,OK,Thread Group 3 3-16,bin,true,,152918,133,44,134,http://192.168.56.101/jupiter_small.jpg,11,0,4
1608200179282,17,HTTP Request mid,200,OK,Thread Group 3 3-44,bin,true,,1031745,133,43,133,http://192.168.56.101/cassiopea_mid.jpg,3,0,1
1608200180097,16,HTTP Request mid,200,OK,Thread Group 1 1-26,bin,true,,1031745,133,30,132,http://192.168.56.101/cassiopea_mid.jpg,3,0,1
1608200180135,39,HTTP Request big,200,OK,Thread Group 2 2-16,bin,true,,2962330,133,60,132,http://192.168.56.101/andromeda_big.jpg,4,0,2
1608200181071,79,HTTP Request mid,200,OK,Thread Group 1 1-8,bin,true,,1031745,133,30,132,http://192.168.56.101/cassiopea_mid.jpg,5,0,2
1608200181074,107,HTTP Request big,200,OK,Thread Group 1 1-18,bin,true,,2962330,133,30,132,http://192.168.56.101/andromeda_big.jpg,5,0,1
1608200181208,4,HTTP Request small,200,OK,Thread Group 3 3-74,bin,true,,152918,133,43,133,http://192.168.56.101/jupiter_small.jpg,2,0,1
1608200181591,4,HTTP Request small,200,OK,Thread Group 1 1-12,bin,true,,152918,133,30,132,http://192.168.56.101/jupiter_small.jpg,2,0,1
1608200181601,30,HTTP Request mid,200,OK,Thread Group 1 1-27,bin,true,,1031745,133,30,132,http://192.168.56.101/cassiopea_mid.jpg,4,0,2
1608200182180,21,HTTP Request small,200,OK,Thread Group 2 2-36,bin,true,,152918,133,60,132,http://192.168.56.101/jupiter_small.jpg,8,0,6
1608200182170,42,HTTP Request mid,200,OK,Thread Group 2 2-24,bin,true,,1031745,133,60,132,http://192.168.56.101/cassiopea_mid.jpg,3,0,2
1608200182214,90,HTTP Request big,200,OK,Thread Group 3 3-27,bin,true,,2962330,133,42,132,http://192.168.56.101/andromeda_big.jpg,12,0,8
1608200182179,135,HTTP Request big,200,OK,Thread Group 2 2-54,bin,true,,2962330,133,60,131,http://192.168.56.101/andromeda_big.jpg,10,0,2
1608200183132,14,HTTP Request small,200,OK,Thread Group 2 2-11,bin,true,,152918,133,60,131,http://192.168.56.101/jupiter_small.jpg,12,0,5
1608200183096,89,HTTP Request mid,200,OK,Thread Group 1 1-28,bin,true,,1031745,133,30,131,http://192.168.56.101/cassiopea_mid.jpg,4,0,1
1608200183117,68,HTTP Request mid,200,OK,Thread Group 2 2-1,bin,true,,1031745,133,60,131,http://192.168.56.101/cassiopea_mid.jpg,10,0,2
1608200183220,58,HTTP Request big,200,OK,Thread Group 2 2-5,bin,true,,2962330,133,60,131,http://192.168.56.101/andromeda_big.jpg,8,0,0
1608200183574,57,HTTP Request big,200,OK,Thread Group 1 1-19,bin,true,,2962330,133,30,131,http://192.168.56.101/andromeda_big.jpg,6,0,3
1608200184209,3,HTTP Request small,200,OK,Thread Group 3 3-75,bin,true,,152918,133,42,132,http://192.168.56.101/jupiter_small.jpg,2,0,1
1608200184275,27,HTTP Request mid,200,OK,Thread Group 3 3-45,bin,true,,1031745,133,41,131,http://192.168.56.101/cassiopea_mid.jpg,3,0,1
1608200184579,4,HTTP Request small,200,OK,Thread Group 1 1-13,bin,true,,152918,133,30,130,http://192.168.56.101/jupiter_small.jpg,1,0,0
1608200184600,39,HTTP Request mid,200,OK,Thread Group 1 1-29,bin,true,,1031745,133,30,130,http://192.168.56.101/cassiopea_mid.jpg,4,0,2
1608200185208,50,HTTP Request mid,200,OK,Thread Group 3 3-10,bin,true,,1031745,133,40,130,http://192.168.56.101/cassiopea_mid.jpg,6,0,0
1608200185175,105,HTTP Request big,200,OK,Thread Group 2 2-55,bin,true,,2962330,133,60,129,http://192.168.56.101/andromeda_big.jpg,3,0,2
1608200185207,91,HTTP Request big,200,OK,Thread Group 3 3-6,bin,true,,2962330,133,39,129,http://192.168.56.101/andromeda_big.jpg,6,0,1
1608200186070,8,HTTP Request small,200,OK,Thread Group 1 1-4,bin,true,,152918,133,30,128,http://192.168.56.101/jupiter_small.jpg,2,0,1
1608200186071,49,HTTP Request big,200,OK,Thread Group 1 1-20,bin,true,,2962330,133,30,128,http://192.168.56.101/andromeda_big.jpg,3,0,0
1608200186095,36,HTTP Request mid,200,OK,Thread Group 1 1-30,bin,true,,1031745,133,30,128,http://192.168.56.101/cassiopea_mid.jpg,7,0,1
